date,threads,elapsed,min,max,avg,last,cnt,tps,bytes,bps,err,reason,remove
Sat Jun 26 22:52:29 CEST 2021,199,1984732,2079,102814,8263.89,3635,58,0.15,228540126,619081,0,479306,Interval
Sat Jun 26 22:52:30 CEST 2021,199,1985732,2079,102814,8263.89,3635,58,0.15,228540126,619081,0,479306,Interval
Sat Jun 26 22:52:31 CEST 2021,200,1986734,2079,102814,8263.89,3635,58,0.15,228540126,619081,0,479306,Interval
Sat Jun 26 22:52:32 CEST 2021,200,1987739,2079,102814,8263.89,3635,58,0.15,228540126,619081,0,479306,Interval
Sat Jun 26 22:52:33 CEST 2021,200,1988749,2079,102814,8263.89,3635,58,0.15,228540126,619081,0,479306,Interval
Sat Jun 26 22:52:35 CEST 2021,200,1989750,2079,102814,8263.89,3635,58,0.15,228540126,619081,0,479306,Interval
Sat Jun 26 22:52:36 CEST 2021,200,1991906,2079,102814,8263.89,3635,58,0.15,228540126,619081,0,479306,Interval
Sat Jun 26 22:52:38 CEST 2021,200,1992910,2079,102814,8263.89,3635,58,0.15,228540126,619081,0,479306,Interval
Sat Jun 26 22:52:39 CEST 2021,200,1994208,2079,102814,8234.4,6524,59,0.13,232495024,544463,0,485830,Interval
Sat Jun 26 22:52:40 CEST 2021,200,1995227,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:52:41 CEST 2021,200,1996229,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:52:42 CEST 2021,201,1997274,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:52:43 CEST 2021,201,1998390,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:52:44 CEST 2021,201,1999391,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:52:45 CEST 2021,201,2000537,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:52:46 CEST 2021,201,2001573,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:52:47 CEST 2021,201,2002579,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:52:48 CEST 2021,201,2003586,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:52:49 CEST 2021,201,2004609,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:52:51 CEST 2021,202,2005621,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:52:52 CEST 2021,202,2007830,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:52:53 CEST 2021,202,2008836,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:03 CEST 2021,202,2010421,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:04 CEST 2021,202,2019495,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:05 CEST 2021,202,2020744,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:11 CEST 2021,202,2027014,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:13 CEST 2021,203,2028861,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:14 CEST 2021,203,2029860,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:17 CEST 2021,203,2032478,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:18 CEST 2021,203,2033791,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:19 CEST 2021,203,2034864,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:20 CEST 2021,203,2035943,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:21 CEST 2021,203,2036972,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:23 CEST 2021,203,2038390,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:24 CEST 2021,203,2039556,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:25 CEST 2021,203,2040581,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:26 CEST 2021,203,2041621,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:28 CEST 2021,203,2043340,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:29 CEST 2021,203,2044391,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:30 CEST 2021,203,2045811,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:32 CEST 2021,203,2047335,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:33 CEST 2021,203,2048349,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:34 CEST 2021,203,2049490,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:35 CEST 2021,203,2050570,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:41 CEST 2021,203,2051612,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:42 CEST 2021,203,2058062,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:54 CEST 2021,208,2067801,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:55 CEST 2021,208,2070617,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:56 CEST 2021,208,2071622,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:57 CEST 2021,208,2072622,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:53:59 CEST 2021,208,2073623,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:00 CEST 2021,208,2076069,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:01 CEST 2021,209,2077081,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:02 CEST 2021,209,2078081,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:04 CEST 2021,209,2079142,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:05 CEST 2021,209,2080214,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:06 CEST 2021,209,2081250,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:12 CEST 2021,210,2087583,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:13 CEST 2021,210,2088623,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:14 CEST 2021,210,2089626,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:15 CEST 2021,210,2090645,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:16 CEST 2021,210,2091731,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:17 CEST 2021,210,2092783,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:18 CEST 2021,210,2093815,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:19 CEST 2021,210,2094835,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:20 CEST 2021,210,2095860,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:21 CEST 2021,210,2097067,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:30 CEST 2021,210,2105444,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:31 CEST 2021,211,2106646,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:32 CEST 2021,211,2107681,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:33 CEST 2021,211,2108705,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:34 CEST 2021,212,2109724,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:35 CEST 2021,212,2110760,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:36 CEST 2021,212,2111768,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:37 CEST 2021,212,2112782,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:38 CEST 2021,212,2113849,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:39 CEST 2021,212,2114851,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:40 CEST 2021,212,2115856,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:41 CEST 2021,213,2116861,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:42 CEST 2021,213,2117867,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:43 CEST 2021,213,2118886,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:45 CEST 2021,213,2119887,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:46 CEST 2021,213,2121178,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:52 CEST 2021,214,2127663,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:53 CEST 2021,214,2128699,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:57 CEST 2021,214,2130508,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:58 CEST 2021,214,2133747,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:54:59 CEST 2021,214,2134805,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:55:00 CEST 2021,214,2136053,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:55:02 CEST 2021,215,2137420,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:55:03 CEST 2021,215,2138467,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:55:04 CEST 2021,215,2139469,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:55:05 CEST 2021,215,2140650,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:55:09 CEST 2021,215,2144730,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:55:10 CEST 2021,215,2145768,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:55:11 CEST 2021,215,2146770,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:55:12 CEST 2021,215,2147808,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:55:13 CEST 2021,215,2148851,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:55:15 CEST 2021,215,2151078,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:55:32 CEST 2021,215,2168034,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:55:33 CEST 2021,218,2169047,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:55:34 CEST 2021,218,2170057,2079,102814,8201.31,6249,60,0.13,236449922,544436,0,492079,Interval
Sat Jun 26 22:55:35 CEST 2021,218,2171091,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:55:36 CEST 2021,218,2172095,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:55:37 CEST 2021,218,2173095,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:55:38 CEST 2021,218,2174096,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:55:39 CEST 2021,218,2175105,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:55:40 CEST 2021,218,2176108,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:55:42 CEST 2021,219,2177142,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:55:43 CEST 2021,219,2178180,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:55:44 CEST 2021,219,2179180,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:55:53 CEST 2021,220,2180451,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:55:54 CEST 2021,220,2189502,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:55:55 CEST 2021,220,2190636,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:55:56 CEST 2021,220,2191704,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:55:57 CEST 2021,220,2193014,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:55:59 CEST 2021,220,2194320,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:00 CEST 2021,220,2195433,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:03 CEST 2021,221,2199047,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:12 CEST 2021,221,2207854,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:13 CEST 2021,221,2209100,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:15 CEST 2021,221,2210371,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:23 CEST 2021,221,2212507,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:24 CEST 2021,221,2219507,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:35 CEST 2021,221,2230159,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:36 CEST 2021,221,2231781,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:37 CEST 2021,221,2232798,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:38 CEST 2021,221,2233913,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:39 CEST 2021,224,2234919,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:40 CEST 2021,224,2235922,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:41 CEST 2021,225,2236938,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:42 CEST 2021,225,2237939,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:43 CEST 2021,225,2238939,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:44 CEST 2021,225,2239980,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:45 CEST 2021,225,2241045,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:48 CEST 2021,225,2242246,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:49 CEST 2021,225,2244270,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:50 CEST 2021,225,2245333,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:51 CEST 2021,225,2246627,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:52 CEST 2021,225,2247640,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:53 CEST 2021,225,2248678,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:54 CEST 2021,225,2249708,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:55 CEST 2021,226,2250751,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:56 CEST 2021,226,2251781,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:57 CEST 2021,226,2253059,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:56:58 CEST 2021,226,2254112,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:00 CEST 2021,226,2255234,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:01 CEST 2021,226,2256279,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:02 CEST 2021,227,2257466,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:09 CEST 2021,227,2264759,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:10 CEST 2021,227,2265767,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:11 CEST 2021,227,2266917,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:13 CEST 2021,227,2268023,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:14 CEST 2021,227,2269413,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:15 CEST 2021,227,2270450,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:19 CEST 2021,227,2275011,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:20 CEST 2021,227,2276082,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:22 CEST 2021,227,2277163,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:23 CEST 2021,227,2278315,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:35 CEST 2021,230,2290058,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:37 CEST 2021,230,2291520,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:38 CEST 2021,230,2293985,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:39 CEST 2021,230,2294987,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:40 CEST 2021,230,2296007,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:41 CEST 2021,231,2297023,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:42 CEST 2021,231,2298104,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:43 CEST 2021,231,2299119,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:45 CEST 2021,231,2300137,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:46 CEST 2021,231,2301231,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:47 CEST 2021,231,2302282,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:48 CEST 2021,231,2303477,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:51 CEST 2021,231,2306857,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:57:52 CEST 2021,232,2308054,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:58:00 CEST 2021,232,2315744,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:58:05 CEST 2021,233,2317448,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:58:06 CEST 2021,233,2321738,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:58:07 CEST 2021,233,2322744,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:58:08 CEST 2021,233,2323763,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:58:09 CEST 2021,233,2324853,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:58:10 CEST 2021,233,2325872,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:58:11 CEST 2021,233,2326872,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:58:12 CEST 2021,233,2327933,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:58:16 CEST 2021,233,2331409,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:58:17 CEST 2021,233,2332491,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:58:18 CEST 2021,234,2333527,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:58:19 CEST 2021,234,2334666,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:58:20 CEST 2021,234,2335743,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:58:43 CEST 2021,234,2336747,2079,102814,8130.19,3863,61,0.13,240405347,546343,0,495942,Interval
Sat Jun 26 22:58:44 CEST 2021,237,2360030,2079,110874,8737.01,45753,62,0.13,244360772,548109,0,541695,Interval
Sat Jun 26 22:58:45 CEST 2021,237,2361034,2079,110874,8737.01,45753,62,0.13,244360772,548109,0,541695,Interval
Sat Jun 26 22:58:46 CEST 2021,237,2362048,2079,110874,8838.57,15135,63,0.13,248316781,538938,0,556830,Interval
Sat Jun 26 22:58:47 CEST 2021,237,2363057,2079,110874,8838.57,15135,63,0.13,248316781,538938,0,556830,Interval
Sat Jun 26 22:58:49 CEST 2021,237,2364058,2079,110874,8838.57,15135,63,0.13,248316781,538938,0,556830,Interval
Sat Jun 26 22:58:50 CEST 2021,237,2365788,2079,110874,8838.57,15135,63,0.13,248316781,538938,0,556830,Interval
Sat Jun 26 22:58:51 CEST 2021,237,2366789,2079,110874,8838.57,15135,63,0.13,248316781,538938,0,556830,Interval
Sat Jun 26 22:58:52 CEST 2021,238,2367868,2079,110874,8838.57,15135,63,0.13,248316781,538938,0,556830,Interval
Sat Jun 26 22:58:53 CEST 2021,238,2368881,2079,110874,8838.57,15135,63,0.13,248316781,538938,0,556830,Interval
Sat Jun 26 22:58:54 CEST 2021,238,2369889,2079,110874,8838.57,15135,63,0.13,248316781,538938,0,556830,Interval
Sat Jun 26 22:58:55 CEST 2021,238,2370893,2079,110874,8838.57,15135,63,0.13,248316781,538938,0,556830,Interval
Sat Jun 26 22:58:56 CEST 2021,238,2371954,2079,110874,8882.39,11643,64,0.13,252272263,551006,0,568473,Interval
Sat Jun 26 22:58:57 CEST 2021,238,2372959,2079,110874,8882.39,11643,64,0.13,252272263,551006,0,568473,Interval
Sat Jun 26 22:58:58 CEST 2021,238,2373965,2079,110874,8882.39,11643,64,0.13,252272263,551006,0,568473,Interval
Sat Jun 26 22:59:03 CEST 2021,239,2378613,2079,110874,8882.39,11643,64,0.13,252272263,551006,0,568473,Interval
Sat Jun 26 22:59:11 CEST 2021,239,2380938,2079,110874,8882.39,11643,64,0.13,252272263,551006,0,568473,Interval
Sat Jun 26 22:59:12 CEST 2021,239,2387504,2079,110874,8882.39,11643,64,0.13,252272263,551006,0,568473,Interval
Sat Jun 26 22:59:13 CEST 2021,239,2388545,2079,110874,8882.39,11643,64,0.13,252272263,551006,0,568473,Interval
Sat Jun 26 22:59:15 CEST 2021,239,2390636,2079,110874,8882.39,11643,64,0.13,252272263,551006,0,568473,Interval
Sat Jun 26 22:59:16 CEST 2021,239,2391685,2079,110874,8882.39,11643,64,0.13,252272263,551006,0,568473,Interval
Sat Jun 26 22:59:17 CEST 2021,239,2392763,2079,110874,8882.39,11643,64,0.13,252272263,551006,0,568473,Interval
Sat Jun 26 22:59:18 CEST 2021,239,2393772,2079,110874,8882.39,11643,64,0.13,252272263,551006,0,568473,Interval
Sat Jun 26 22:59:19 CEST 2021,239,2394786,2079,110874,8882.39,11643,64,0.13,252272263,551006,0,568473,Interval
Sat Jun 26 22:59:20 CEST 2021,239,2395839,2079,110874,8882.39,11643,64,0.13,252272263,551006,0,568473,Interval
Sat Jun 26 22:59:21 CEST 2021,239,2396919,2079,110874,8882.39,11643,64,0.13,252272263,551006,0,568473,Interval
Sat Jun 26 22:59:22 CEST 2021,239,2397932,2079,110874,8882.39,11643,64,0.13,252272263,551006,0,568473,Interval
Sat Jun 26 22:59:23 CEST 2021,240,2399002,2079,110874,8882.39,11643,64,0.13,252272263,551006,0,568473,Interval
Sat Jun 26 22:59:39 CEST 2021,240,2414240,2079,110874,8882.39,11643,64,0.13,252272263,551006,0,568473,Interval
Sat Jun 26 22:59:40 CEST 2021,242,2415243,2079,110874,8882.39,11643,64,0.13,252272263,551006,0,568473,Interval
Sat Jun 26 22:59:41 CEST 2021,242,2416244,2079,110874,8882.39,11643,64,0.13,252272263,551006,0,568473,Interval
